# Force coefficients
# liftDir     : (0.000000e+00 1.000000e+00 0.000000e+00)
# dragDir     : (1.000000e+00 0.000000e+00 0.000000e+00)
# pitchAxis   : (0.000000e+00 0.000000e+00 1.000000e+00)
# magUInf     : 1.000000e+01
# lRef        : 4.000000e+00
# Aref        : 1.000000e+00
# CofR        : (3.500000e+00 0.000000e+00 0.000000e+00)
#
# Time        	Cm            	Cd            	Cl            	Cl(f)         	Cl(r)         
1547          	-7.137778e-02	3.018075e-01	3.116067e-01	8.442557e-02	2.271811e-01
1548          	-7.136078e-02	3.017477e-01	3.115865e-01	8.443245e-02	2.271540e-01
1549          	-7.134223e-02	3.016859e-01	3.115708e-01	8.444318e-02	2.271276e-01
1550          	-7.133117e-02	3.016469e-01	3.115483e-01	8.444298e-02	2.271053e-01
1551          	-7.132332e-02	3.016138e-01	3.115245e-01	8.443894e-02	2.270856e-01
1552          	-7.130833e-02	3.015609e-01	3.114934e-01	8.443837e-02	2.270550e-01
1553          	-7.129137e-02	3.015013e-01	3.114732e-01	8.444522e-02	2.270280e-01
1554          	-7.127286e-02	3.014397e-01	3.114576e-01	8.445594e-02	2.270017e-01
1555          	-7.126182e-02	3.014007e-01	3.114352e-01	8.445579e-02	2.269794e-01
1556          	-7.125397e-02	3.013676e-01	3.114115e-01	8.445180e-02	2.269597e-01
1557          	-7.123902e-02	3.013150e-01	3.113806e-01	8.445128e-02	2.269293e-01
1558          	-7.122211e-02	3.012554e-01	3.113605e-01	8.445813e-02	2.269023e-01
1559          	-7.120365e-02	3.011940e-01	3.113449e-01	8.446879e-02	2.268761e-01
1560          	-7.119263e-02	3.011552e-01	3.113224e-01	8.446858e-02	2.268538e-01
1561          	-7.118481e-02	3.011222e-01	3.112987e-01	8.446456e-02	2.268342e-01
1562          	-7.116989e-02	3.010696e-01	3.112677e-01	8.446399e-02	2.268038e-01
1563          	-7.115301e-02	3.010103e-01	3.112476e-01	8.447081e-02	2.267768e-01
1564          	-7.113460e-02	3.009490e-01	3.112321e-01	8.448145e-02	2.267506e-01
1565          	-7.112360e-02	3.009103e-01	3.112098e-01	8.448129e-02	2.267285e-01
1566          	-7.110816e-02	3.008596e-01	3.111833e-01	8.448349e-02	2.266998e-01
1567          	-7.109864e-02	3.008204e-01	3.111534e-01	8.447805e-02	2.266753e-01
1568          	-7.108467e-02	3.007682e-01	3.111293e-01	8.447998e-02	2.266493e-01
1569          	-7.106867e-02	3.007111e-01	3.111123e-01	8.448748e-02	2.266248e-01
1570          	-7.105100e-02	3.006528e-01	3.110991e-01	8.449853e-02	2.266005e-01
1571          	-7.104170e-02	3.006184e-01	3.110806e-01	8.449862e-02	2.265820e-01
1572          	-7.103438e-02	3.005870e-01	3.110533e-01	8.449226e-02	2.265610e-01
1573          	-7.101934e-02	3.005339e-01	3.110149e-01	8.448811e-02	2.265268e-01
1574          	-7.100251e-02	3.004742e-01	3.109930e-01	8.449397e-02	2.264990e-01
1575          	-7.098409e-02	3.004130e-01	3.109778e-01	8.450482e-02	2.264730e-01
1576          	-7.097253e-02	3.003740e-01	3.109571e-01	8.450600e-02	2.264511e-01
1577          	-7.095683e-02	3.003240e-01	3.109352e-01	8.451076e-02	2.264244e-01
1578          	-7.094741e-02	3.002857e-01	3.109123e-01	8.450875e-02	2.264036e-01
1579          	-7.093319e-02	3.002333e-01	3.108887e-01	8.451117e-02	2.263775e-01
1580          	-7.091717e-02	3.001760e-01	3.108713e-01	8.451849e-02	2.263528e-01
1581          	-7.090557e-02	3.001336e-01	3.108441e-01	8.451649e-02	2.263276e-01
1582          	-7.089052e-02	3.000821e-01	3.108240e-01	8.452149e-02	2.263025e-01
1583          	-7.087397e-02	3.000263e-01	3.108067e-01	8.452939e-02	2.262773e-01
1584          	-7.086414e-02	2.999885e-01	3.107814e-01	8.452658e-02	2.262549e-01
1585          	-7.084939e-02	2.999374e-01	3.107522e-01	8.452671e-02	2.262255e-01
1586          	-7.083351e-02	2.998819e-01	3.107314e-01	8.453219e-02	2.261992e-01
1587          	-7.082339e-02	2.998431e-01	3.107023e-01	8.452776e-02	2.261745e-01
1588          	-7.080911e-02	2.997933e-01	3.106798e-01	8.453079e-02	2.261490e-01
1589          	-7.079319e-02	2.997386e-01	3.106638e-01	8.453869e-02	2.261251e-01
1590          	-7.078291e-02	2.997001e-01	3.106419e-01	8.453805e-02	2.261039e-01
1591          	-7.076812e-02	2.996495e-01	3.106208e-01	8.454225e-02	2.260785e-01
1592          	-7.075180e-02	2.995937e-01	3.106033e-01	8.454987e-02	2.260535e-01
1593          	-7.074154e-02	2.995544e-01	3.105763e-01	8.454662e-02	2.260297e-01
1594          	-7.072687e-02	2.995031e-01	3.105507e-01	8.454851e-02	2.260022e-01
1595          	-7.071095e-02	2.994476e-01	3.105322e-01	8.455514e-02	2.259770e-01
1596          	-7.070092e-02	2.994089e-01	3.105063e-01	8.455224e-02	2.259541e-01
1597          	-7.068645e-02	2.993586e-01	3.104835e-01	8.455529e-02	2.259282e-01
1598          	-7.067035e-02	2.993035e-01	3.104663e-01	8.456278e-02	2.259035e-01
1599          	-7.066007e-02	2.992648e-01	3.104413e-01	8.456060e-02	2.258807e-01
1600          	-7.064534e-02	2.992142e-01	3.104181e-01	8.456370e-02	2.258544e-01
1601          	-7.062930e-02	2.991590e-01	3.104005e-01	8.457093e-02	2.258295e-01
1602          	-7.061929e-02	2.991206e-01	3.103748e-01	8.456809e-02	2.258067e-01
1603          	-7.060488e-02	2.990705e-01	3.103513e-01	8.457075e-02	2.257805e-01
1604          	-7.058901e-02	2.990158e-01	3.103337e-01	8.457783e-02	2.257558e-01
1605          	-7.057899e-02	2.989776e-01	3.103083e-01	8.457514e-02	2.257331e-01
1606          	-7.056448e-02	2.989275e-01	3.102849e-01	8.457799e-02	2.257069e-01
1607          	-7.054849e-02	2.988727e-01	3.102673e-01	8.458518e-02	2.256821e-01
1608          	-7.053836e-02	2.988343e-01	3.102415e-01	8.458238e-02	2.256591e-01
1609          	-7.052378e-02	2.987839e-01	3.102178e-01	8.458511e-02	2.256327e-01
1610          	-7.050779e-02	2.987289e-01	3.102000e-01	8.459220e-02	2.256078e-01
1611          	-7.049771e-02	2.986903e-01	3.101742e-01	8.458940e-02	2.255848e-01
1612          	-7.048315e-02	2.986398e-01	3.101506e-01	8.459215e-02	2.255585e-01
1613          	-7.046717e-02	2.985849e-01	3.101330e-01	8.459932e-02	2.255337e-01
1614          	-7.045709e-02	2.985464e-01	3.101074e-01	8.459660e-02	2.255108e-01
1615          	-7.044255e-02	2.984961e-01	3.100840e-01	8.459943e-02	2.254845e-01
1616          	-7.042661e-02	2.984415e-01	3.100664e-01	8.460662e-02	2.254598e-01
1617          	-7.041656e-02	2.984032e-01	3.100408e-01	8.460384e-02	2.254370e-01
1618          	-7.040209e-02	2.983533e-01	3.100174e-01	8.460660e-02	2.254108e-01
1619          	-7.038620e-02	2.982988e-01	3.099998e-01	8.461369e-02	2.253861e-01
1620          	-7.037620e-02	2.982607e-01	3.099740e-01	8.461079e-02	2.253632e-01
1621          	-7.036176e-02	2.982108e-01	3.099504e-01	8.461345e-02	2.253370e-01
1622          	-7.034589e-02	2.981565e-01	3.099328e-01	8.462049e-02	2.253123e-01
1623          	-7.033589e-02	2.981183e-01	3.099070e-01	8.461761e-02	2.252894e-01
1624          	-7.032144e-02	2.980684e-01	3.098835e-01	8.462033e-02	2.252632e-01
1625          	-7.030557e-02	2.980141e-01	3.098660e-01	8.462745e-02	2.252386e-01
1626          	-7.029556e-02	2.979758e-01	3.098405e-01	8.462467e-02	2.252158e-01
1627          	-7.028111e-02	2.979259e-01	3.098171e-01	8.462745e-02	2.251897e-01
1628          	-7.026524e-02	2.978716e-01	3.097996e-01	8.463456e-02	2.251650e-01
1629          	-7.025525e-02	2.978334e-01	3.097740e-01	8.463175e-02	2.251422e-01
1630          	-7.024083e-02	2.977836e-01	3.097506e-01	8.463447e-02	2.251161e-01
1631          	-7.022501e-02	2.977294e-01	3.097331e-01	8.464153e-02	2.250915e-01
1632          	-7.021504e-02	2.976914e-01	3.097075e-01	8.463870e-02	2.250688e-01
1633          	-7.020065e-02	2.976417e-01	3.096842e-01	8.464143e-02	2.250427e-01
1634          	-7.018486e-02	2.975877e-01	3.096667e-01	8.464850e-02	2.250182e-01
1635          	-7.017490e-02	2.975497e-01	3.096412e-01	8.464571e-02	2.249955e-01
1636          	-7.016053e-02	2.975002e-01	3.096180e-01	8.464845e-02	2.249695e-01
1637          	-7.014475e-02	2.974462e-01	3.096005e-01	8.465552e-02	2.249450e-01
1638          	-7.013479e-02	2.974081e-01	3.095751e-01	8.465274e-02	2.249223e-01
1639          	-7.012043e-02	2.973586e-01	3.095518e-01	8.465548e-02	2.248963e-01
1640          	-7.010467e-02	2.973046e-01	3.095344e-01	8.466254e-02	2.248719e-01
1641          	-7.009470e-02	2.972665e-01	3.095090e-01	8.465980e-02	2.248492e-01
1642          	-7.008034e-02	2.972170e-01	3.094858e-01	8.466255e-02	2.248232e-01
1643          	-7.006459e-02	2.971631e-01	3.094684e-01	8.466960e-02	2.247988e-01
1644          	-7.005463e-02	2.971250e-01	3.094431e-01	8.466690e-02	2.247762e-01
1645          	-7.004030e-02	2.970756e-01	3.094199e-01	8.466965e-02	2.247502e-01
1646          	-7.002458e-02	2.970218e-01	3.094025e-01	8.467668e-02	2.247258e-01
1647          	-7.001465e-02	2.969839e-01	3.093773e-01	8.467398e-02	2.247033e-01
1648          	-7.000035e-02	2.969346e-01	3.093541e-01	8.467672e-02	2.246774e-01
1649          	-6.998468e-02	2.968810e-01	3.093368e-01	8.468372e-02	2.246531e-01
1650          	-6.997477e-02	2.968432e-01	3.093116e-01	8.468102e-02	2.246306e-01
1651          	-6.996050e-02	2.967940e-01	3.092885e-01	8.468373e-02	2.246047e-01
1652          	-6.994486e-02	2.967405e-01	3.092711e-01	8.469070e-02	2.245804e-01
1653          	-6.993496e-02	2.967028e-01	3.092459e-01	8.468801e-02	2.245579e-01
1654          	-6.992070e-02	2.966536e-01	3.092228e-01	8.469071e-02	2.245321e-01
1655          	-6.990507e-02	2.966002e-01	3.092055e-01	8.469767e-02	2.245078e-01
1656          	-6.989517e-02	2.965624e-01	3.091803e-01	8.469500e-02	2.244853e-01
1657          	-6.988092e-02	2.965133e-01	3.091573e-01	8.469771e-02	2.244596e-01
1658          	-6.986531e-02	2.964598e-01	3.091399e-01	8.470465e-02	2.244353e-01
1659          	-6.985541e-02	2.964221e-01	3.091149e-01	8.470202e-02	2.244128e-01
1660          	-6.984118e-02	2.963730e-01	3.090918e-01	8.470473e-02	2.243871e-01
1661          	-6.982559e-02	2.963196e-01	3.090745e-01	8.471165e-02	2.243628e-01
1662          	-6.981570e-02	2.962819e-01	3.090495e-01	8.470903e-02	2.243404e-01
1663          	-6.980149e-02	2.962329e-01	3.090264e-01	8.471173e-02	2.243147e-01
1664          	-6.978593e-02	2.961797e-01	3.090091e-01	8.471864e-02	2.242905e-01
1665          	-6.977605e-02	2.961421e-01	3.089841e-01	8.471602e-02	2.242681e-01
1666          	-6.976186e-02	2.960932e-01	3.089611e-01	8.471871e-02	2.242424e-01
1667          	-6.974632e-02	2.960400e-01	3.089438e-01	8.472560e-02	2.242182e-01
1668          	-6.973646e-02	2.960024e-01	3.089189e-01	8.472299e-02	2.241959e-01
1669          	-6.972229e-02	2.959536e-01	3.088959e-01	8.472567e-02	2.241702e-01
1670          	-6.970677e-02	2.959005e-01	3.088786e-01	8.473254e-02	2.241461e-01
1671          	-6.969692e-02	2.958630e-01	3.088537e-01	8.472994e-02	2.241238e-01
1672          	-6.968276e-02	2.958142e-01	3.088308e-01	8.473262e-02	2.240981e-01
1673          	-6.966727e-02	2.957612e-01	3.088135e-01	8.473947e-02	2.240740e-01
1674          	-6.965743e-02	2.957237e-01	3.087886e-01	8.473687e-02	2.240517e-01
1675          	-6.964329e-02	2.956750e-01	3.087657e-01	8.473954e-02	2.240261e-01
1676          	-6.962782e-02	2.956220e-01	3.087484e-01	8.474638e-02	2.240020e-01
1677          	-6.961799e-02	2.955847e-01	3.087236e-01	8.474378e-02	2.239798e-01
1678          	-6.960388e-02	2.955361e-01	3.087006e-01	8.474644e-02	2.239542e-01
1679          	-6.958844e-02	2.954832e-01	3.086834e-01	8.475325e-02	2.239301e-01
1680          	-6.957863e-02	2.954459e-01	3.086586e-01	8.475065e-02	2.239079e-01
1681          	-6.956454e-02	2.953974e-01	3.086357e-01	8.475330e-02	2.238824e-01
1682          	-6.954912e-02	2.953446e-01	3.086184e-01	8.476009e-02	2.238583e-01
1683          	-6.953932e-02	2.953074e-01	3.085936e-01	8.475749e-02	2.238361e-01
1684          	-6.952525e-02	2.952589e-01	3.085707e-01	8.476013e-02	2.238106e-01
1685          	-6.950985e-02	2.952062e-01	3.085535e-01	8.476692e-02	2.237866e-01
1686          	-6.950006e-02	2.951690e-01	3.085287e-01	8.476432e-02	2.237644e-01
1687          	-6.948599e-02	2.951206e-01	3.085059e-01	8.476695e-02	2.237389e-01
1688          	-6.947061e-02	2.950680e-01	3.084887e-01	8.477373e-02	2.237150e-01
1689          	-6.946083e-02	2.950308e-01	3.084639e-01	8.477114e-02	2.236928e-01
1690          	-6.944677e-02	2.949824e-01	3.084411e-01	8.477377e-02	2.236673e-01
1691          	-6.943141e-02	2.949298e-01	3.084239e-01	8.478055e-02	2.236434e-01
1692          	-6.942164e-02	2.948927e-01	3.083992e-01	8.477795e-02	2.236212e-01
1693          	-6.940761e-02	2.948444e-01	3.083764e-01	8.478058e-02	2.235958e-01
1694          	-6.939227e-02	2.947919e-01	3.083592e-01	8.478734e-02	2.235719e-01
1695          	-6.938251e-02	2.947549e-01	3.083345e-01	8.478474e-02	2.235498e-01
1696          	-6.936850e-02	2.947067e-01	3.083117e-01	8.478736e-02	2.235244e-01
1697          	-6.935318e-02	2.946543e-01	3.082946e-01	8.479411e-02	2.235005e-01
1698          	-6.933692e-02	2.946004e-01	3.082787e-01	8.480241e-02	2.234763e-01
1699          	-6.932917e-02	2.945688e-01	3.082579e-01	8.479977e-02	2.234581e-01
1700          	-6.931617e-02	2.945233e-01	3.082246e-01	8.479616e-02	2.234285e-01
1701          	-6.930157e-02	2.944715e-01	3.082014e-01	8.479912e-02	2.234023e-01
1702          	-6.928616e-02	2.944182e-01	3.081826e-01	8.480514e-02	2.233775e-01
1703          	-6.927775e-02	2.943853e-01	3.081581e-01	8.480128e-02	2.233568e-01
1704          	-6.926448e-02	2.943401e-01	3.081315e-01	8.480129e-02	2.233302e-01
1705          	-6.924978e-02	2.942894e-01	3.081135e-01	8.480696e-02	2.233065e-01
1706          	-6.923410e-02	2.942366e-01	3.080976e-01	8.481472e-02	2.232829e-01
1707          	-6.922602e-02	2.942044e-01	3.080778e-01	8.481289e-02	2.232649e-01
1708          	-6.921279e-02	2.941588e-01	3.080504e-01	8.481239e-02	2.232380e-01
1709          	-6.919793e-02	2.941072e-01	3.080310e-01	8.481757e-02	2.232134e-01
1710          	-6.918219e-02	2.940537e-01	3.080148e-01	8.482523e-02	2.231896e-01
1711          	-6.917398e-02	2.940212e-01	3.079929e-01	8.482247e-02	2.231704e-01
1712          	-6.916085e-02	2.939760e-01	3.079652e-01	8.482177e-02	2.231435e-01
1713          	-6.914628e-02	2.939250e-01	3.079458e-01	8.482661e-02	2.231192e-01
1714          	-6.913079e-02	2.938722e-01	3.079289e-01	8.483363e-02	2.230952e-01
1715          	-6.912269e-02	2.938398e-01	3.079072e-01	8.483089e-02	2.230763e-01
1716          	-6.910948e-02	2.937944e-01	3.078790e-01	8.483001e-02	2.230490e-01
1717          	-6.909469e-02	2.937432e-01	3.078597e-01	8.483516e-02	2.230245e-01
1718          	-6.907897e-02	2.936901e-01	3.078435e-01	8.484278e-02	2.230007e-01
1719          	-6.907084e-02	2.936578e-01	3.078220e-01	8.484017e-02	2.229819e-01
1720          	-6.905770e-02	2.936127e-01	3.077946e-01	8.483959e-02	2.229550e-01
1721          	-6.904308e-02	2.935618e-01	3.077754e-01	8.484464e-02	2.229308e-01
1722          	-6.902758e-02	2.935091e-01	3.077591e-01	8.485197e-02	2.229071e-01
1723          	-6.901953e-02	2.934770e-01	3.077377e-01	8.484934e-02	2.228884e-01
1724          	-6.900644e-02	2.934320e-01	3.077101e-01	8.484858e-02	2.228615e-01
1725          	-6.899178e-02	2.933811e-01	3.076908e-01	8.485363e-02	2.228372e-01
1726          	-6.897616e-02	2.933282e-01	3.076743e-01	8.486098e-02	2.228133e-01
1727          	-6.896809e-02	2.932960e-01	3.076521e-01	8.485796e-02	2.227941e-01
1728          	-6.895492e-02	2.932507e-01	3.076237e-01	8.485693e-02	2.227668e-01
1729          	-6.894026e-02	2.931997e-01	3.076042e-01	8.486187e-02	2.227424e-01
1730          	-6.892470e-02	2.931469e-01	3.075879e-01	8.486923e-02	2.227186e-01
1731          	-6.891664e-02	2.931149e-01	3.075665e-01	8.486660e-02	2.226999e-01
1732          	-6.890356e-02	2.930699e-01	3.075390e-01	8.486593e-02	2.226730e-01
1733          	-6.888893e-02	2.930192e-01	3.075199e-01	8.487103e-02	2.226489e-01
1734          	-6.887339e-02	2.929667e-01	3.075036e-01	8.487840e-02	2.226252e-01
1735          	-6.886542e-02	2.929348e-01	3.074816e-01	8.487536e-02	2.226062e-01
1736          	-6.885239e-02	2.928901e-01	3.074535e-01	8.487434e-02	2.225791e-01
1737          	-6.883783e-02	2.928397e-01	3.074342e-01	8.487925e-02	2.225549e-01
1738          	-6.882236e-02	2.927874e-01	3.074178e-01	8.488652e-02	2.225312e-01
1739          	-6.881439e-02	2.927556e-01	3.073959e-01	8.488358e-02	2.225124e-01
1740          	-6.880137e-02	2.927109e-01	3.073680e-01	8.488263e-02	2.224854e-01
1741          	-6.878681e-02	2.926605e-01	3.073488e-01	8.488758e-02	2.224612e-01
1742          	-6.877132e-02	2.926082e-01	3.073324e-01	8.489486e-02	2.224375e-01
1743          	-6.876336e-02	2.925763e-01	3.073104e-01	8.489186e-02	2.224186e-01
1744          	-6.875033e-02	2.925315e-01	3.072825e-01	8.489094e-02	2.223916e-01
1745          	-6.873577e-02	2.924811e-01	3.072634e-01	8.489595e-02	2.223675e-01
1746          	-6.872029e-02	2.924289e-01	3.072472e-01	8.490332e-02	2.223439e-01
1747          	-6.871233e-02	2.923970e-01	3.072254e-01	8.490038e-02	2.223250e-01
1748          	-6.869934e-02	2.923523e-01	3.071976e-01	8.489944e-02	2.222981e-01
1749          	-6.868482e-02	2.923020e-01	3.071784e-01	8.490439e-02	2.222740e-01
1750          	-6.866938e-02	2.922499e-01	3.071621e-01	8.491165e-02	2.222504e-01
1751          	-6.866145e-02	2.922181e-01	3.071401e-01	8.490862e-02	2.222315e-01
1752          	-6.864846e-02	2.921736e-01	3.071123e-01	8.490768e-02	2.222046e-01
1753          	-6.863395e-02	2.921234e-01	3.070933e-01	8.491268e-02	2.221806e-01
1754          	-6.861854e-02	2.920715e-01	3.070771e-01	8.492001e-02	2.221571e-01
1755          	-6.861061e-02	2.920397e-01	3.070554e-01	8.491707e-02	2.221383e-01
1756          	-6.859767e-02	2.919953e-01	3.070276e-01	8.491616e-02	2.221115e-01
1757          	-6.858321e-02	2.919452e-01	3.070086e-01	8.492111e-02	2.220875e-01
1758          	-6.856783e-02	2.918934e-01	3.069924e-01	8.492835e-02	2.220640e-01
1759          	-6.855992e-02	2.918617e-01	3.069706e-01	8.492538e-02	2.220452e-01
1760          	-6.854698e-02	2.918172e-01	3.069428e-01	8.492444e-02	2.220184e-01
1761          	-6.853252e-02	2.917673e-01	3.069239e-01	8.492941e-02	2.219945e-01
1762          	-6.851717e-02	2.917156e-01	3.069077e-01	8.493668e-02	2.219710e-01
1763          	-6.850927e-02	2.916839e-01	3.068861e-01	8.493376e-02	2.219523e-01
1764          	-6.849636e-02	2.916396e-01	3.068584e-01	8.493285e-02	2.219256e-01
1765          	-6.848197e-02	2.915898e-01	3.068395e-01	8.493778e-02	2.219017e-01
1766          	-6.846667e-02	2.915383e-01	3.068233e-01	8.494498e-02	2.218783e-01
1767          	-6.845878e-02	2.915067e-01	3.068017e-01	8.494206e-02	2.218596e-01
1768          	-6.844590e-02	2.914625e-01	3.067741e-01	8.494114e-02	2.218329e-01
1769          	-6.843152e-02	2.914129e-01	3.067552e-01	8.494606e-02	2.218091e-01
1770          	-6.841625e-02	2.913614e-01	3.067390e-01	8.495326e-02	2.217858e-01
1771          	-6.840836e-02	2.913298e-01	3.067175e-01	8.495039e-02	2.217671e-01
1772          	-6.839548e-02	2.912856e-01	3.066899e-01	8.494949e-02	2.217404e-01
1773          	-6.838113e-02	2.912360e-01	3.066710e-01	8.495439e-02	2.217166e-01
1774          	-6.836588e-02	2.911847e-01	3.066549e-01	8.496155e-02	2.216933e-01
1775          	-6.835799e-02	2.911530e-01	3.066334e-01	8.495873e-02	2.216747e-01
1776          	-6.834511e-02	2.911089e-01	3.066059e-01	8.495785e-02	2.216481e-01
1777          	-6.833078e-02	2.910593e-01	3.065871e-01	8.496275e-02	2.216243e-01
1778          	-6.831555e-02	2.910080e-01	3.065709e-01	8.496990e-02	2.216010e-01
1779          	-6.830766e-02	2.909764e-01	3.065496e-01	8.496712e-02	2.215824e-01
1780          	-6.829481e-02	2.909323e-01	3.065221e-01	8.496625e-02	2.215559e-01
1781          	-6.828051e-02	2.908829e-01	3.065033e-01	8.497113e-02	2.215321e-01
1782          	-6.826533e-02	2.908318e-01	3.064871e-01	8.497824e-02	2.215089e-01
1783          	-6.825746e-02	2.908003e-01	3.064659e-01	8.497549e-02	2.214904e-01
1784          	-6.824464e-02	2.907564e-01	3.064385e-01	8.497462e-02	2.214639e-01
1785          	-6.823037e-02	2.907071e-01	3.064197e-01	8.497946e-02	2.214402e-01
1786          	-6.821522e-02	2.906561e-01	3.064035e-01	8.498653e-02	2.214170e-01
1787          	-6.820736e-02	2.906247e-01	3.063823e-01	8.498379e-02	2.213985e-01
1788          	-6.819455e-02	2.905808e-01	3.063549e-01	8.498292e-02	2.213720e-01
1789          	-6.818032e-02	2.905316e-01	3.063361e-01	8.498774e-02	2.213484e-01
1790          	-6.816521e-02	2.904807e-01	3.063200e-01	8.499478e-02	2.213252e-01
1791          	-6.815736e-02	2.904494e-01	3.062989e-01	8.499208e-02	2.213068e-01
1792          	-6.814458e-02	2.904056e-01	3.062716e-01	8.499121e-02	2.212804e-01
1793          	-6.813037e-02	2.903565e-01	3.062528e-01	8.499601e-02	2.212567e-01
1794          	-6.811528e-02	2.903057e-01	3.062366e-01	8.500302e-02	2.212336e-01
1795          	-6.810744e-02	2.902744e-01	3.062155e-01	8.500032e-02	2.212152e-01
1796          	-6.809466e-02	2.902306e-01	3.061882e-01	8.499945e-02	2.211888e-01
1797          	-6.808048e-02	2.901817e-01	3.061694e-01	8.500423e-02	2.211652e-01
1798          	-6.806543e-02	2.901309e-01	3.061533e-01	8.501122e-02	2.211421e-01
1799          	-6.805760e-02	2.900997e-01	3.061323e-01	8.500856e-02	2.211238e-01
1800          	-6.804485e-02	2.900560e-01	3.061051e-01	8.500770e-02	2.210974e-01
1801          	-6.803069e-02	2.900071e-01	3.060863e-01	8.501246e-02	2.210738e-01
1802          	-6.801566e-02	2.899565e-01	3.060702e-01	8.501943e-02	2.210508e-01
1803          	-6.800783e-02	2.899253e-01	3.060492e-01	8.501677e-02	2.210324e-01
1804          	-6.799509e-02	2.898817e-01	3.060220e-01	8.501590e-02	2.210061e-01
1805          	-6.798096e-02	2.898329e-01	3.060032e-01	8.502065e-02	2.209826e-01
1806          	-6.796596e-02	2.897823e-01	3.059871e-01	8.502761e-02	2.209595e-01
1807          	-6.795814e-02	2.897512e-01	3.059662e-01	8.502497e-02	2.209412e-01
1808          	-6.794542e-02	2.897077e-01	3.059391e-01	8.502411e-02	2.209149e-01
1809          	-6.793131e-02	2.896589e-01	3.059203e-01	8.502885e-02	2.208915e-01
1810          	-6.791634e-02	2.896085e-01	3.059042e-01	8.503578e-02	2.208685e-01
1811          	-6.790854e-02	2.895774e-01	3.058833e-01	8.503313e-02	2.208502e-01
1812          	-6.789585e-02	2.895340e-01	3.058562e-01	8.503224e-02	2.208239e-01
1813          	-6.788177e-02	2.894854e-01	3.058375e-01	8.503697e-02	2.208005e-01
1814          	-6.786683e-02	2.894351e-01	3.058214e-01	8.504388e-02	2.207775e-01
1815          	-6.785905e-02	2.894041e-01	3.058006e-01	8.504123e-02	2.207593e-01
1816          	-6.784638e-02	2.893609e-01	3.057734e-01	8.504034e-02	2.207331e-01
1817          	-6.783233e-02	2.893123e-01	3.057548e-01	8.504504e-02	2.207097e-01
1818          	-6.781743e-02	2.892621e-01	3.057387e-01	8.505194e-02	2.206868e-01
1819          	-6.780966e-02	2.892312e-01	3.057179e-01	8.504927e-02	2.206686e-01
1820          	-6.779701e-02	2.891880e-01	3.056908e-01	8.504837e-02	2.206424e-01
1821          	-6.778298e-02	2.891396e-01	3.056721e-01	8.505306e-02	2.206190e-01
1822          	-6.776810e-02	2.890894e-01	3.056561e-01	8.505995e-02	2.205961e-01
1823          	-6.776034e-02	2.890586e-01	3.056353e-01	8.505729e-02	2.205780e-01
1824          	-6.774771e-02	2.890155e-01	3.056082e-01	8.505638e-02	2.205518e-01
1825          	-6.773371e-02	2.889671e-01	3.055895e-01	8.506107e-02	2.205285e-01
1826          	-6.771885e-02	2.889170e-01	3.055736e-01	8.506794e-02	2.205056e-01
1827          	-6.771110e-02	2.888863e-01	3.055527e-01	8.506527e-02	2.204875e-01
1828          	-6.769849e-02	2.888432e-01	3.055257e-01	8.506435e-02	2.204613e-01
1829          	-6.768451e-02	2.887949e-01	3.055071e-01	8.506903e-02	2.204380e-01
1830          	-6.766967e-02	2.887449e-01	3.054911e-01	8.507590e-02	2.204152e-01
1831          	-6.766194e-02	2.887142e-01	3.054703e-01	8.507322e-02	2.203971e-01
1832          	-6.764935e-02	2.886713e-01	3.054433e-01	8.507229e-02	2.203710e-01
1833          	-6.763540e-02	2.886231e-01	3.054247e-01	8.507697e-02	2.203478e-01
1834          	-6.762059e-02	2.885732e-01	3.054088e-01	8.508382e-02	2.203250e-01
1835          	-6.761287e-02	2.885426e-01	3.053880e-01	8.508113e-02	2.203069e-01
1836          	-6.760030e-02	2.884997e-01	3.053610e-01	8.508019e-02	2.202808e-01
1837          	-6.758637e-02	2.884516e-01	3.053424e-01	8.508485e-02	2.202576e-01
1838          	-6.757159e-02	2.884018e-01	3.053266e-01	8.509170e-02	2.202349e-01
1839          	-6.756390e-02	2.883713e-01	3.053058e-01	8.508899e-02	2.202168e-01
1840          	-6.755135e-02	2.883285e-01	3.052788e-01	8.508803e-02	2.201907e-01
1841          	-6.753745e-02	2.882805e-01	3.052603e-01	8.509268e-02	2.201676e-01
1842          	-6.752270e-02	2.882308e-01	3.052444e-01	8.509952e-02	2.201449e-01
1843          	-6.751502e-02	2.882003e-01	3.052236e-01	8.509679e-02	2.201268e-01
1844          	-6.750250e-02	2.881576e-01	3.051966e-01	8.509582e-02	2.201008e-01
1845          	-6.748862e-02	2.881098e-01	3.051782e-01	8.510046e-02	2.200777e-01
1846          	-6.747390e-02	2.880602e-01	3.051623e-01	8.510728e-02	2.200551e-01
1847          	-6.746623e-02	2.880298e-01	3.051415e-01	8.510454e-02	2.200370e-01
1848          	-6.745373e-02	2.879872e-01	3.051146e-01	8.510355e-02	2.200110e-01
1849          	-6.743988e-02	2.879394e-01	3.050961e-01	8.510819e-02	2.199879e-01
1850          	-6.742518e-02	2.878899e-01	3.050804e-01	8.511500e-02	2.199654e-01
1851          	-6.741753e-02	2.878595e-01	3.050596e-01	8.511225e-02	2.199473e-01
1852          	-6.740505e-02	2.878170e-01	3.050326e-01	8.511125e-02	2.199214e-01
